timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-08T16:50:27,CIFAR10_CNN_Carbon_Tracking,a8f964f7-fa68-437f-a76f-ad88645b05bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,95.80222790000153,3.0591259757953342e-06,3.1931678864383545e-08,42.5,0.0,5.861005783081055,0.0011309037134027,0,0.0001559471966971,0.0012868509100999,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.7,2.7.2,16,12th Gen Intel(R) Core(TM) i5-12500H,,,-71.2,46.8,15.629348754882812,machine,N,1.0
2024-11-08T17:15:06,CIFAR10_CNN_Carbon_Tracking,c99036d3-e2c7-4cc1-a63b-9e29330d0e23,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,88.36701009999888,0.0008468600534025,9.58344129154292e-06,42.5,0.0,5.861005783081055,0.0010431621139583,0,0.0001438457162652,0.0011870078302235,India,IND,chhattisgarh,,,Windows-11-10.0.22631-SP0,3.12.7,2.7.2,16,12th Gen Intel(R) Core(TM) i5-12500H,,,82.1519,22.0787,15.629348754882812,machine,N,1.0
2024-11-08T17:51:19,CIFAR10_CNN_Carbon_Tracking,7d17a427-b643-41cf-9073-5d539e687f46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,88.60634500000015,0.0008491513126713,9.583414287896836e-06,42.5,0.0,5.861005783081055,0.0010459815332639,0,0.0001442378579279,0.0011902193911918,India,IND,chhattisgarh,,,Windows-11-10.0.22631-SP0,3.12.7,2.7.2,16,12th Gen Intel(R) Core(TM) i5-12500H,,,82.1519,22.0787,15.629348754882812,machine,N,1.0
2024-11-08T17:55:36,CIFAR10_CNN_Carbon_Tracking,37e77435-318a-4230-b7b4-584b27d4e4bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,104.67740659999981,0.0010031336671967636,9.583096293453313e-06,42.5,0.0,5.861005783081055,0.0012356608997222628,0,0.00017038902899891157,0.0014060499287211748,India,IND,chhattisgarh,,,Windows-11-10.0.22631-SP0,3.12.7,2.7.2,16,12th Gen Intel(R) Core(TM) i5-12500H,,,82.1519,22.0787,15.629348754882812,machine,N,1.0
